subject,timepoint,ROI,BOLD signal
0,7.474747474747475,IPS,0.35497243826036096
0,7.575757575757575,IPS,0.36629930985060855
0,7.6767676767676765,IPS,0.37686509973995586
0,7.777777777777778,IPS,0.386716040694878
0,7.878787878787879,IPS,0.3958960705093939
0,7.979797979797979,IPS,0.4044468881691671
0,8.080808080808081,IPS,0.41240801637841784
0,8.181818181818182,IPS,0.4198168690956866
0,8.282828282828282,IPS,0.42670882288874473
0,8.383838383838384,IPS,0.43311729106769004
0,8.484848484848484,IPS,0.43907379968964905
0,8.585858585858587,IPS,0.4446080646495984
0,8.686868686868687,IPS,0.4497480691806416
0,8.787878787878787,IPS,0.4545201411846318
0,8.88888888888889,IPS,0.45894902990124137
0,8.98989898989899,IPS,0.46305798150132416
0,9.09090909090909,IPS,0.4668688132595288
0,9.191919191919192,IPS,0.4704019860223668
0,9.292929292929292,IPS,0.47367667474203967
0,9.393939393939394,IPS,0.47671083689395866
0,9.494949494949495,IPS,0.47952127863766025
0,9.595959595959595,IPS,0.4821237186173147
0,9.696969696969697,IPS,0.48453284932975016
0,9.797979797979798,IPS,0.4867623960153873
0,9.8989898989899,IPS,0.4888251730511106
0,10.0,IPS,0.4907331378443197
1,0.0,IPS,-0.414368046075696
1,0.10101010101010101,IPS,-0.46048190702331765
1,0.20202020202020202,IPS,-0.5811017306264012
1,0.30303030303030304,IPS,-0.7534758123377703
1,0.40404040404040403,IPS,-0.9593060289703639
1,0.5050505050505051,IPS,-1.18402815233674
1,0.6060606060606061,IPS,-1.4161964461128738
1,0.7070707070707071,IPS,-1.646958468375708
1,0.8080808080808081,IPS,-1.8696078102647138
1,0.9090909090909091,IPS,-2.079204085452279
1,1.0101010101010102,IPS,-2.2722508724894035
1,1.1111111111111112,IPS,-2.4464235263714094
1,1.2121212121212122,IPS,-2.6003398377933475
1,1.3131313131313131,IPS,-2.7333674470116986
1,1.4141414141414141,IPS,-2.8454627302842206
1,1.5151515151515151,IPS,-2.9370365848756688
1,1.6161616161616161,IPS,-3.0088431562363183
1,1.7171717171717171,IPS,-3.0618880893158664
1,1.8181818181818181,IPS,-3.0973533548665744
1,1.9191919191919191,IPS,-3.116536109638851
1,2.0202020202020203,IPS,-3.120799404162893
1,2.121212121212121,IPS,-3.111532860008086
1,2.2222222222222223,IPS,-3.0901217058755934
1,2.323232323232323,IPS,-3.0579227937539444
1,2.4242424242424243,IPS,-3.0162464171695813
1,2.525252525252525,IPS,-2.966342927257204
1,2.6262626262626263,IPS,-2.9093932924344457
1,2.727272727272727,IPS,-2.846502876938265
1,2.8282828282828283,IPS,-2.7786978250355188
1,2.929292929292929,IPS,-2.706923533694022
1,3.0303030303030303,IPS,-2.632044778937501
1,3.131313131313131,IPS,-2.5548471317961163
1,3.2323232323232323,IPS,-2.476039360265644
1,3.3333333333333335,IPS,-2.3962565653674957
1,3.4343434343434343,IPS,-2.316063843448485
1,3.5353535353535355,IPS,-2.2359603043120226
1,3.6363636363636362,IPS,-2.1563833065351163
1,3.7373737373737375,IPS,-2.077712798185659
1,3.8383838383838382,IPS,-2.0002756737965193
1,3.9393939393939394,IPS,-1.9243500774718216
1,4.040404040404041,IPS,-1.8501695979130064
1,4.141414141414141,IPS,-1.7779273144055565
1,4.242424242424242,IPS,-1.7077796637896183
1,4.343434343434343,IPS,-1.6398501074847573
1,4.444444444444445,IPS,-1.5742325850407688
1,4.545454545454545,IPS,-1.510994746693122
1,4.646464646464646,IPS,-1.4501809622289161
1,4.747474747474747,IPS,-1.3918151073027838
1,4.848484848484849,IPS,-1.3359031313413408
1,4.94949494949495,IPS,-1.282435413476384
1,5.05050505050505,IPS,-1.2313889146679733
1,5.151515151515151,IPS,-1.1827291354188105
1,5.252525252525253,IPS,-1.1364118893261324
1,5.353535353535354,IPS,-1.092384903239003
1,5.454545454545454,IPS,-1.0505892550489249
1,5.555555555555555,IPS,-1.01096066019187
1,5.656565656565657,IPS,-0.9734306178239662
1,5.757575757575758,IPS,-0.9379274273878133
1,5.858585858585858,IPS,-0.9043770859424358
1,5.959595959595959,IPS,-0.8727040762127436
1,6.0606060606060606,IPS,-0.8428320548451387
1,6.161616161616162,IPS,-0.8146844498519823
1,6.262626262626262,IPS,-0.7881849757031706
1,6.363636363636363,IPS,-0.7632580739895021
1,6.4646464646464645,IPS,-0.7398292870490877
1,6.565656565656566,IPS,-0.7178255714219126
1,6.666666666666667,IPS,-0.6971755574845423
1,6.767676767676767,IPS,-0.6778097611210443
1,6.8686868686868685,IPS,-0.6596607528107129
1,6.96969696969697,IPS,-0.6426632890602901
1,7.070707070707071,IPS,-0.6267544106795633
1,7.171717171717171,IPS,-0.6118735119953187
1,7.2727272727272725,IPS,-0.5979623847199428
1,7.373737373737374,IPS,-0.5849652398374452
1,7.474747474747475,IPS,-0.5728287105408971
1,7.575757575757575,IPS,-0.5615018389506496
1,7.6767676767676765,IPS,-0.5509360490613022
1,7.777777777777778,IPS,-0.54108510810638
1,7.878787878787879,IPS,-0.5319050782918644
1,7.979797979797979,IPS,-0.5233542606320909
1,8.080808080808081,IPS,-0.5153931324228402
1,8.181818181818182,IPS,-0.5079842797055717
1,8.282828282828282,IPS,-0.5010923259125133
1,8.383838383838384,IPS,-0.494683857733568
1,8.484848484848484,IPS,-0.488727349111609
1,8.585858585858587,IPS,-0.4831930841516596
1,8.686868686868687,IPS,-0.4780530796206167
1,8.787878787878787,IPS,-0.47328100761662634
1,8.88888888888889,IPS,-0.46885211890001666
1,8.98989898989899,IPS,-0.46474316729993415
1,9.09090909090909,IPS,-0.4609323355417294
1,9.191919191919192,IPS,-0.4573991627788912
1,9.292929292929292,IPS,-0.45412447405921846
1,9.393939393939394,IPS,-0.45109031190729953
1,9.494949494949495,IPS,-0.4482798701635979
1,9.595959595959595,IPS,-0.44567743018394335
1,9.696969696969697,IPS,-0.44326829947150814
1,9.797979797979798,IPS,-0.44103875278587085
1,9.8989898989899,IPS,-0.4389759757501474
1,10.0,IPS,-0.4370680109569383
2,0.0,IPS,0.21469532671963512
2,0.10101010101010101,IPS,0.16858146577201333
2,0.20202020202020202,IPS,0.047961642168929675
2,0.30303030303030304,IPS,-0.12441243954243925
2,0.40404040404040403,IPS,-0.33024265617503296
2,0.5050505050505051,IPS,-0.554964779541409
2,0.6060606060606061,IPS,-0.7871330733175428
2,0.7070707070707071,IPS,-1.0178950955803765
2,0.8080808080808081,IPS,-1.2405444374693828
2,0.9090909090909091,IPS,-1.4501407126569474
2,1.0101010101010102,IPS,-1.6431874996940723
2,1.1111111111111112,IPS,-1.8173601535760784
2,1.2121212121212122,IPS,-1.9712764649980166
2,1.3131313131313131,IPS,-2.1043040742163672
2,1.4141414141414141,IPS,-2.216399357488889
2,1.5151515151515151,IPS,-2.3079732120803373
2,1.6161616161616161,IPS,-2.379779783440987
2,1.7171717171717171,IPS,-2.432824716520535
2,1.8181818181818181,IPS,-2.468289982071244
2,1.9191919191919191,IPS,-2.48747273684352
2,2.0202020202020203,IPS,-2.4917360313675614
2,2.121212121212121,IPS,-2.4824694872127546
2,2.2222222222222223,IPS,-2.461058333080263
2,2.323232323232323,IPS,-2.428859420958614
2,2.4242424242424243,IPS,-2.38718304437425
2,2.525252525252525,IPS,-2.3372795544618725
2,2.6262626262626263,IPS,-2.280329919639115
2,2.727272727272727,IPS,-2.217439504142934
2,2.8282828282828283,IPS,-2.1496344522401873
2,2.929292929292929,IPS,-2.077860160898691
2,3.0303030303030303,IPS,-2.0029814061421707
2,3.131313131313131,IPS,-1.9257837590007851
2,3.2323232323232323,IPS,-1.846975987470313
2,3.3333333333333335,IPS,-1.767193192572165
2,3.4343434343434343,IPS,-1.687000470653154
2,3.5353535353535355,IPS,-1.6068969315166912
2,3.6363636363636362,IPS,-1.5273199337397856
2,3.7373737373737375,IPS,-1.448649425390328
2,3.8383838383838382,IPS,-1.371212301001188
2,3.9393939393939394,IPS,-1.2952867046764902
2,4.040404040404041,IPS,-1.2211062251176754
2,4.141414141414141,IPS,-1.1488639416102255
2,4.242424242424242,IPS,-1.0787162909942873
2,4.343434343434343,IPS,-1.0107867346894264
2,4.444444444444445,IPS,-0.9451692122454375
2,4.545454545454545,IPS,-0.8819313738977905
2,4.646464646464646,IPS,-0.8211175894335851
2,4.747474747474747,IPS,-0.7627517345074528
2,4.848484848484849,IPS,-0.7068397585460098
2,4.94949494949495,IPS,-0.6533720406810526
2,5.05050505050505,IPS,-0.6023255418726423
2,5.151515151515151,IPS,-0.5536657626234792
2,5.252525252525253,IPS,-0.5073485165308014
2,5.353535353535354,IPS,-0.4633215304436719
2,5.454545454545454,IPS,-0.4215258822535936
2,5.555555555555555,IPS,-0.3818972873965387
2,5.656565656565657,IPS,-0.3443672450286353
2,5.757575757575758,IPS,-0.308864054592482
2,5.858585858585858,IPS,-0.2753137131471048
2,5.959595959595959,IPS,-0.24364070341741234
2,6.0606060606060606,IPS,-0.21376868204980748
2,6.161616161616162,IPS,-0.18562107705665132
2,6.262626262626262,IPS,-0.15912160290783933
2,6.363636363636363,IPS,-0.13419470119417104
2,6.4646464646464645,IPS,-0.11076591425375648
2,6.565656565656566,IPS,-0.08876219862658158
2,6.666666666666667,IPS,-0.06811218468921104
2,6.767676767676767,IPS,-0.04874638832571304
2,6.8686868686868685,IPS,-0.030597380015381925
2,6.96969696969697,IPS,-0.013599916264958878
2,7.070707070707071,IPS,0.0023089621157679208
2,7.171717171717171,IPS,0.017189860800012613
2,7.2727272727272725,IPS,0.031100988075388192
2,7.373737373737374,IPS,0.044098132957886005
2,7.474747474747475,IPS,0.0562346622544338
2,7.575757575757575,IPS,0.06756153384468139
2,7.6767676767676765,IPS,0.07812732373402881
2,7.777777777777778,IPS,0.08797826468895098
2,7.878787878787879,IPS,0.09715829450346686
2,7.979797979797979,IPS,0.10570911216324003
2,8.080808080808081,IPS,0.11367024037249096
2,8.181818181818182,IPS,0.12107909308975956
2,8.282828282828282,IPS,0.12797104688281769
2,8.383838383838384,IPS,0.134379515061763
2,8.484848484848484,IPS,0.140336023683722
2,8.585858585858587,IPS,0.14587028864367135
2,8.686868686868687,IPS,0.15101029317471454
2,8.787878787878787,IPS,0.15578236517870464
2,8.88888888888889,IPS,0.16021125389531432
2,8.98989898989899,IPS,0.1643202054953971
2,9.09090909090909,IPS,0.16813103725360184
2,9.191919191919192,IPS,0.17166421001643978
2,9.292929292929292,IPS,0.1749388987361128
2,9.393939393939394,IPS,0.17797306088803158
2,9.494949494949495,IPS,0.18078350263173323
2,9.595959595959595,IPS,0.18338594261138763
2,9.696969696969697,IPS,0.1857950733238231
2,9.797979797979798,IPS,0.18802462000946027
2,9.8989898989899,IPS,0.19008739704518357
2,10.0,IPS,0.19199536183839266
3,0.0,IPS,0.8148087458868558
3,0.10101010101010101,IPS,0.768694884939234
3,0.20202020202020202,IPS,0.6480750613361503
3,0.30303030303030304,IPS,0.4757009796247814
3,0.40404040404040403,IPS,0.2698707629921879
3,0.5050505050505051,IPS,0.045148639625811615
3,0.6060606060606061,IPS,-0.18701965415032218
3,0.7070707070707071,IPS,-0.4177816764131559
3,0.8080808080808081,IPS,-0.640431018302162
3,0.9090909090909091,IPS,-0.8500272934897268
3,1.0101010101010102,IPS,-1.0430740805268517
3,1.1111111111111112,IPS,-1.2172467344088576
3,1.2121212121212122,IPS,-1.3711630458307964
3,1.3131313131313131,IPS,-1.5041906550491466
3,1.4141414141414141,IPS,-1.616285938321669
3,1.5151515151515151,IPS,-1.707859792913117
3,1.6161616161616161,IPS,-1.7796663642737667
3,1.7171717171717171,IPS,-1.8327112973533146
3,1.8181818181818181,IPS,-1.8681765629040235
3,1.9191919191919191,IPS,-1.8873593176762995
3,2.0202020202020203,IPS,-1.8916226122003412
3,2.121212121212121,IPS,-1.8823560680455345
3,2.2222222222222223,IPS,-1.8609449139130427
3,2.323232323232323,IPS,-1.8287460017913935
3,2.4242424242424243,IPS,-1.7870696252070297
3,2.525252525252525,IPS,-1.7371661352946524
3,2.6262626262626263,IPS,-1.680216500471894
3,2.727272727272727,IPS,-1.6173260849757134
3,2.8282828282828283,IPS,-1.5495210330729672
3,2.929292929292929,IPS,-1.4777467417314702
3,3.0303030303030303,IPS,-1.4028679869749503
3,3.131313131313131,IPS,-1.3256703398335647
3,3.2323232323232323,IPS,-1.246862568303093
3,3.3333333333333335,IPS,-1.167079773404944
3,3.4343434343434343,IPS,-1.0868870514859332
3,3.5353535353535355,IPS,-1.0067835123494706
3,3.6363636363636362,IPS,-0.9272065145725648
3,3.7373737373737375,IPS,-0.8485360062231071
3,3.8383838383838382,IPS,-0.7710988818339676
3,3.9393939393939394,IPS,-0.6951732855092696
3,4.040404040404041,IPS,-0.6209928059504546
3,4.141414141414141,IPS,-0.548750522443005
3,4.242424242424242,IPS,-0.47860287182706684
3,4.343434343434343,IPS,-0.4106733155222059
3,4.444444444444445,IPS,-0.34505579307821693
3,4.545454545454545,IPS,-0.2818179547305699
3,4.646464646464646,IPS,-0.22100417026636426
3,4.747474747474747,IPS,-0.1626383153402322
3,4.848484848484849,IPS,-0.10672633937878928
3,4.94949494949495,IPS,-0.05325862151383198
3,5.05050505050505,IPS,-0.0022121227054214265
3,5.151515151515151,IPS,0.046447656543741334
3,5.252525252525253,IPS,0.09276490263641912
3,5.353535353535354,IPS,0.13679188872354864
3,5.454545454545454,IPS,0.17858753691362694
3,5.555555555555555,IPS,0.21821613177068183
3,5.656565656565657,IPS,0.25574617413858536
3,5.757575757575758,IPS,0.29124936457473855
3,5.858585858585858,IPS,0.32479970602011604
3,5.959595959595959,IPS,0.3564727157498082
3,6.0606060606060606,IPS,0.3863447371174131
3,6.161616161616162,IPS,0.4144923421105694
3,6.262626262626262,IPS,0.4409918162593812
3,6.363636363636363,IPS,0.4659187179730495
3,6.4646464646464645,IPS,0.48934750491346407
3,6.565656565656566,IPS,0.5113512205406391
3,6.666666666666667,IPS,0.5320012344780095
3,6.767676767676767,IPS,0.5513670308415075
3,6.8686868686868685,IPS,0.5695160391518388
3,6.96969696969697,IPS,0.5865135029022617
3,7.070707070707071,IPS,0.6024223812829885
3,7.171717171717171,IPS,0.6173032799672331
3,7.2727272727272725,IPS,0.6312144072426089
3,7.373737373737374,IPS,0.6442115521251066
3,7.474747474747475,IPS,0.6563480814216547
3,7.575757575757575,IPS,0.667674953011902
3,7.6767676767676765,IPS,0.6782407429012495
3,7.777777777777778,IPS,0.6880916838561717
3,7.878787878787879,IPS,0.6972717136706874
3,7.979797979797979,IPS,0.7058225313304607
3,8.080808080808081,IPS,0.7137836595397116
3,8.181818181818182,IPS,0.7211925122569801
3,8.282828282828282,IPS,0.7280844660500384
3,8.383838383838384,IPS,0.7344929342289837
3,8.484848484848484,IPS,0.7404494428509427
3,8.585858585858587,IPS,0.7459837078108921
3,8.686868686868687,IPS,0.7511237123419351
3,8.787878787878787,IPS,0.7558957843459253
3,8.88888888888889,IPS,0.760324673062535
3,8.98989898989899,IPS,0.7644336246626177
3,9.09090909090909,IPS,0.7682444564208224
3,9.191919191919192,IPS,0.7717776291836604
3,9.292929292929292,IPS,0.7750523179033333
3,9.393939393939394,IPS,0.7780864800552522
3,9.494949494949495,IPS,0.7808969217989538
3,9.595959595959595,IPS,0.7834993617786083
3,9.696969696969697,IPS,0.7859084924910437
3,9.797979797979798,IPS,0.7881380391766808
3,9.8989898989899,IPS,0.7902008162124042
3,10.0,IPS,0.7921087810056133
4,0.0,IPS,-0.8949922301721369
4,0.10101010101010101,IPS,-0.9411060911197586
4,0.20202020202020202,IPS,-1.0617259147228422
4,0.30303030303030304,IPS,-1.2340999964342112
4,0.40404040404040403,IPS,-1.4399302130668048
4,0.5050505050505051,IPS,-1.664652336433181
4,0.6060606060606061,IPS,-1.8968206302093147
4,0.7070707070707071,IPS,-2.127582652472149
4,0.8080808080808081,IPS,-2.3502319943611547
4,0.9090909090909091,IPS,-2.55982826954872
4,1.0101010101010102,IPS,-2.752875056585844
4,1.1111111111111112,IPS,-2.9270477104678507
4,1.2121212121212122,IPS,-3.0809640218897885
4,1.3131313131313131,IPS,-3.2139916311081396
4,1.4141414141414141,IPS,-3.3260869143806615
4,1.5151515151515151,IPS,-3.4176607689721097
4,1.6161616161616161,IPS,-3.489467340332759
4,1.7171717171717171,IPS,-3.5425122734123073
4,1.8181818181818181,IPS,-3.5779775389630153
4,1.9191919191919191,IPS,-3.597160293735292
4,2.0202020202020203,IPS,-3.6014235882593337
4,2.121212121212121,IPS,-3.592157044104527
4,2.2222222222222223,IPS,-3.5707458899720343
4,2.323232323232323,IPS,-3.5385469778503853
4,2.4242424242424243,IPS,-3.4968706012660222
4,2.525252525252525,IPS,-3.446967111353645
4,2.6262626262626263,IPS,-3.3900174765308866
4,2.727272727272727,IPS,-3.327127061034706
4,2.8282828282828283,IPS,-3.2593220091319597
4,2.929292929292929,IPS,-3.187547717790463
4,3.0303030303030303,IPS,-3.112668963033942
4,3.131313131313131,IPS,-3.0354713158925573
4,3.2323232323232323,IPS,-2.956663544362085
4,3.3333333333333335,IPS,-2.876880749463937
4,3.4343434343434343,IPS,-2.796688027544926
4,3.5353535353535355,IPS,-2.716584488408463
4,3.6363636363636362,IPS,-2.6370074906315577
4,3.7373737373737375,IPS,-2.5583369822821
4,3.8383838383838382,IPS,-2.48089985789296
4,3.9393939393939394,IPS,-2.4049742615682628
4,4.040404040404041,IPS,-2.3307937820094473
4,4.141414141414141,IPS,-2.2585514985019977
4,4.242424242424242,IPS,-2.1884038478860592
4,4.343434343434343,IPS,-2.1204742915811985
4,4.444444444444445,IPS,-2.0548567691372095
4,4.545454545454545,IPS,-1.9916189307895629
4,4.646464646464646,IPS,-1.930805146325357
4,4.747474747474747,IPS,-1.8724392913992247
4,4.848484848484849,IPS,-1.8165273154377817
4,4.94949494949495,IPS,-1.763059597572825
4,5.05050505050505,IPS,-1.7120130987644142
4,5.151515151515151,IPS,-1.6633533195152514
4,5.252525252525253,IPS,-1.6170360734225733
4,5.353535353535354,IPS,-1.5730090873354439
4,5.454545454545454,IPS,-1.531213439145366
4,5.555555555555555,IPS,-1.4915848442883108
4,5.656565656565657,IPS,-1.4540548019204071
4,5.757575757575758,IPS,-1.4185516114842542
4,5.858585858585858,IPS,-1.3850012700388767
4,5.959595959595959,IPS,-1.3533282603091847
4,6.0606060606060606,IPS,-1.3234562389415796
4,6.161616161616162,IPS,-1.2953086339484234
4,6.262626262626262,IPS,-1.2688091597996112
4,6.363636363636363,IPS,-1.243882258085943
4,6.4646464646464645,IPS,-1.2204534711455286
4,6.565656565656566,IPS,-1.1984497555183535
4,6.666666666666667,IPS,-1.1777997415809829
4,6.767676767676767,IPS,-1.158433945217485
4,6.8686868686868685,IPS,-1.1402849369071542
4,6.96969696969697,IPS,-1.1232874731567313
4,7.070707070707071,IPS,-1.1073785947760042
4,7.171717171717171,IPS,-1.0924976960917596
4,7.2727272727272725,IPS,-1.078586568816384
4,7.373737373737374,IPS,-1.0655894239338861
4,7.474747474747475,IPS,-1.053452894637338
4,7.575757575757575,IPS,-1.0421260230470906
4,7.6767676767676765,IPS,-1.0315602331577431
4,7.777777777777778,IPS,-1.021709292202821
4,7.878787878787879,IPS,-1.0125292623883053
4,7.979797979797979,IPS,-1.0039784447285318
4,8.080808080808081,IPS,-0.9960173165192812
4,8.181818181818182,IPS,-0.9886084638020126
4,8.282828282828282,IPS,-0.9817165100089542
4,8.383838383838384,IPS,-0.9753080418300089
4,8.484848484848484,IPS,-0.9693515332080499
4,8.585858585858587,IPS,-0.9638172682481005
4,8.686868686868687,IPS,-0.9586772637170576
4,8.787878787878787,IPS,-0.9539051917130672
4,8.88888888888889,IPS,-0.9494763029964576
4,8.98989898989899,IPS,-0.9453673513963751
4,9.09090909090909,IPS,-0.9415565196381703
4,9.191919191919192,IPS,-0.9380233468753321
4,9.292929292929292,IPS,-0.9347486581556594
4,9.393939393939394,IPS,-0.9317144960037405
4,9.494949494949495,IPS,-0.9289040542600389
4,9.595959595959595,IPS,-0.9263016142803843
4,9.696969696969697,IPS,-0.9238924835679491
4,9.797979797979798,IPS,-0.9216629368823117
4,9.8989898989899,IPS,-0.9196001598465884
4,10.0,IPS,-0.9176921950533792
5,0.0,IPS,-0.07370934901307968
5,0.10101010101010101,IPS,-0.11982320996070134
5,0.20202020202020202,IPS,-0.240443033563785
5,0.30303030303030304,IPS,-0.4128171152751539
5,0.40404040404040403,IPS,-0.6186473319077477
5,0.5050505050505051,IPS,-0.8433694552741235
5,0.6060606060606061,IPS,-1.0755377490502573
5,0.7070707070707071,IPS,-1.306299771313091
5,0.8080808080808081,IPS,-1.5289491132020974
5,0.9090909090909091,IPS,-1.738545388389662
5,1.0101010101010102,IPS,-1.9315921754267875
5,1.1111111111111112,IPS,-2.105764829308793
5,1.2121212121212122,IPS,-2.259681140730732
5,1.3131313131313131,IPS,-2.3927087499490822
5,1.4141414141414141,IPS,-2.5048040332216037
5,1.5151515151515151,IPS,-2.596377887813052
5,1.6161616161616161,IPS,-2.6681844591737014
5,1.7171717171717171,IPS,-2.7212293922532496
5,1.8181818181818181,IPS,-2.7566946578039584
5,1.9191919191919191,IPS,-2.775877412576234
5,2.0202020202020203,IPS,-2.780140707100276
5,2.121212121212121,IPS,-2.770874162945469
5,2.2222222222222223,IPS,-2.749463008812978
5,2.323232323232323,IPS,-2.717264096691329
5,2.4242424242424243,IPS,-2.6755877201069644
5,2.525252525252525,IPS,-2.625684230194587
5,2.6262626262626263,IPS,-2.56873459537183
5,2.727272727272727,IPS,-2.5058441798756483
5,2.8282828282828283,IPS,-2.4380391279729023
5,2.929292929292929,IPS,-2.3662648366314056
5,3.0303030303030303,IPS,-2.2913860818748857
5,3.131313131313131,IPS,-2.2141884347335
5,3.2323232323232323,IPS,-2.1353806632030286
5,3.3333333333333335,IPS,-2.0555978683048797
5,3.4343434343434343,IPS,-1.9754051463858688
5,3.5353535353535355,IPS,-1.8953016072494058
5,3.6363636363636362,IPS,-1.8157246094725001
5,3.7373737373737375,IPS,-1.7370541011230425
5,3.8383838383838382,IPS,-1.6596169767339033
5,3.9393939393939394,IPS,-1.5836913804092048
5,4.040404040404041,IPS,-1.5095109008503902
5,4.141414141414141,IPS,-1.4372686173429408
5,4.242424242424242,IPS,-1.3671209667270026
5,4.343434343434343,IPS,-1.2991914104221411
5,4.444444444444445,IPS,-1.2335738879781524
5,4.545454545454545,IPS,-1.170336049630505
5,4.646464646464646,IPS,-1.1095222651662997
5,4.747474747474747,IPS,-1.0511564102401674
5,4.848484848484849,IPS,-0.9952444342787246
5,4.94949494949495,IPS,-0.9417767164137675
5,5.05050505050505,IPS,-0.8907302176053569
5,5.151515151515151,IPS,-0.8420704383561941
5,5.252525252525253,IPS,-0.7957531922635162
5,5.353535353535354,IPS,-0.7517262061763865
5,5.454545454545454,IPS,-0.7099305579863086
5,5.555555555555555,IPS,-0.6703019631292537
5,5.656565656565657,IPS,-0.63277192076135
5,5.757575757575758,IPS,-0.5972687303251969
5,5.858585858585858,IPS,-0.5637183888798194
5,5.959595959595959,IPS,-0.5320453791501273
5,6.0606060606060606,IPS,-0.5021733577825225
5,6.161616161616162,IPS,-0.474025752789366
5,6.262626262626262,IPS,-0.4475262786405543
5,6.363636363636363,IPS,-0.4225993769268857
5,6.4646464646464645,IPS,-0.3991705899864714
5,6.565656565656566,IPS,-0.37716687435929624
5,6.666666666666667,IPS,-0.356516860421926
5,6.767676767676767,IPS,-0.337151064058428
5,6.8686868686868685,IPS,-0.3190020557480966
5,6.96969696969697,IPS,-0.3020045919976738
5,7.070707070707071,IPS,-0.286095713616947
5,7.171717171717171,IPS,-0.27121481493270233
5,7.2727272727272725,IPS,-0.2573036876573265
5,7.373737373737374,IPS,-0.24430654277482894
5,7.474747474747475,IPS,-0.23217001347828087
5,7.575757575757575,IPS,-0.22084314188803328
5,7.6767676767676765,IPS,-0.21027735199868586
5,7.777777777777778,IPS,-0.20042641104376369
5,7.878787878787879,IPS,-0.19124638122924809
5,7.979797979797979,IPS,-0.18269556356947464
5,8.080808080808081,IPS,-0.17473443536022398
5,8.181818181818182,IPS,-0.16732558264295538
5,8.282828282828282,IPS,-0.16043362884989698
